TradDt,BizDt,Sgmt,Src,FinInstrmTp,FinInstrmId,ISIN,TckrSymb,SctySrs,XpryDt,FininstrmActlXpryDt,StrkPric,OptnTp,FinInstrmNm,OpnPric,HghPric,LwPric,ClsPric,LastPric,PrvsClsgPric,UndrlygPric,SttlmPric,OpnIntrst,ChngInOpnIntrst,TtlTradgVol,TtlTrfVal,TtlNbOfTxsExctd,SsnId,NewBrdLotQty,Rmks,Rsvd1,Rsvd2,Rsvd3,Rsvd4
2026-05-08,2026-05-08,FO,NSE,STO,65756,,ABCAPITAL,,2026-07-28,2026-07-28,400.00,CE,ABCAPITAL26JUL400CE,0.00,0.00,0.00,9.70,0.00,9.70,362.95,15.95,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65624,,ABCAPITAL,,2026-06-30,2026-06-30,395.00,CE,ABCAPITAL26JUN395CE,0.00,0.00,0.00,6.70,0.00,6.70,362.95,11.85,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65758,,ABCAPITAL,,2026-07-28,2026-07-28,410.00,CE,ABCAPITAL26JUL410CE,0.00,0.00,0.00,7.90,0.00,7.90,362.95,13.20,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83330,,ABCAPITAL,,2026-05-26,2026-05-26,325.00,PE,ABCAPITAL26MAY325PE,1.00,1.10,0.90,1.05,1.05,0.80,362.95,1.05,170500,18600,9,9096640.00,9,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83340,,ABCAPITAL,,2026-05-26,2026-05-26,375.00,PE,ABCAPITAL26MAY375PE,13.85,18.10,13.85,16.95,18.10,13.50,362.95,16.95,207700,15500,91,110291490.00,89,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83331,,ABCAPITAL,,2026-05-26,2026-05-26,335.00,CE,ABCAPITAL26MAY335CE,0.00,0.00,0.00,38.40,38.40,38.40,362.95,32.00,89900,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76074,,ABCAPITAL,,2026-05-26,2026-05-26,350.00,CE,ABCAPITAL26MAY350CE,23.05,23.05,19.40,19.70,19.40,24.75,362.95,19.70,1819700,-62000,104,119804770.00,69,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76158,,ABCAPITAL,,2026-05-26,2026-05-26,400.00,CE,ABCAPITAL26MAY400CE,2.50,2.55,1.90,2.10,1.90,2.75,362.95,2.10,3487500,316200,591,736914950.00,420,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65598,,ABCAPITAL,,2026-06-30,2026-06-30,315.00,CE,ABCAPITAL26JUN315CE,0.00,0.00,0.00,37.60,0.00,37.60,362.95,55.45,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65618,,ABCAPITAL,,2026-06-30,2026-06-30,365.00,CE,ABCAPITAL26JUN365CE,0.00,0.00,0.00,13.80,0.00,13.80,362.95,23.10,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76157,,ABCAPITAL,,2026-05-26,2026-05-26,390.00,PE,ABCAPITAL26MAY390PE,0.00,0.00,0.00,23.70,23.00,23.70,362.95,30.30,49600,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83372,,ABCAPITAL,,2026-06-30,2026-06-30,320.00,PE,ABCAPITAL26JUN320PE,0.00,0.00,0.00,36.25,0.00,36.25,362.95,5.60,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65601,,ABCAPITAL,,2026-06-30,2026-06-30,325.00,PE,ABCAPITAL26JUN325PE,0.00,0.00,0.00,5.00,5.00,5.00,362.95,6.75,3100,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65603,,ABCAPITAL,,2026-06-30,2026-06-30,335.00,PE,ABCAPITAL26JUN335PE,0.00,0.00,0.00,13.45,13.45,13.45,362.95,9.50,3100,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76072,,ABCAPITAL,,2026-05-26,2026-05-26,340.00,CE,ABCAPITAL26MAY340CE,30.00,30.00,27.00,29.00,29.00,33.05,362.95,28.10,412300,-49600,26,29642975.00,24,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65614,,ABCAPITAL,,2026-06-30,2026-06-30,345.00,CE,ABCAPITAL26JUN345CE,0.00,0.00,0.00,21.35,0.00,21.35,362.95,34.00,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83337,,ABCAPITAL,,2026-05-26,2026-05-26,365.00,CE,ABCAPITAL26MAY365CE,13.50,13.55,10.40,11.00,10.50,14.50,362.95,11.00,706800,133300,345,403307675.00,332,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65617,,ABCAPITAL,,2026-06-30,2026-06-30,355.00,PE,ABCAPITAL26JUN355PE,0.00,0.00,0.00,30.45,0.00,30.45,362.95,17.00,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65746,,ABCAPITAL,,2026-07-28,2026-07-28,360.00,CE,ABCAPITAL26JUL360CE,0.00,0.00,0.00,20.55,0.00,20.55,362.95,31.65,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65754,,ABCAPITAL,,2026-07-28,2026-07-28,390.00,CE,ABCAPITAL26JUL390CE,0.00,0.00,0.00,11.80,0.00,11.80,362.95,19.10,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83382,,ABCAPITAL,,2026-06-30,2026-06-30,370.00,PE,ABCAPITAL26JUN370PE,0.00,0.00,0.00,15.40,15.40,15.40,362.95,24.50,15500,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65625,,ABCAPITAL,,2026-06-30,2026-06-30,395.00,PE,ABCAPITAL26JUN395PE,0.00,0.00,0.00,59.45,0.00,59.45,362.95,40.30,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65741,,ABCAPITAL,,2026-07-28,2026-07-28,330.00,PE,ABCAPITAL26JUL330PE,0.00,0.00,0.00,20.85,0.00,20.85,362.95,11.75,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65753,,ABCAPITAL,,2026-07-28,2026-07-28,380.00,PE,ABCAPITAL26JUL380PE,0.00,0.00,0.00,50.50,0.00,50.50,362.95,34.50,0,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76061,,ABCAPITAL,,2026-05-26,2026-05-26,280.00,PE,ABCAPITAL26MAY280PE,0.00,0.00,0.00,0.10,0.10,0.10,362.95,0.05,71300,0,0,0.00,0,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76067,,ABCAPITAL,,2026-05-26,2026-05-26,310.00,PE,ABCAPITAL26MAY310PE,0.40,0.45,0.40,0.45,0.45,0.40,362.95,0.45,306900,-6200,32,30794935.00,26,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83328,,ABCAPITAL,,2026-05-26,2026-05-26,315.00,PE,ABCAPITAL26MAY315PE,0.50,0.60,0.50,0.55,0.55,0.45,362.95,0.75,111600,-9300,9,8803535.00,8,F1,3100,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,38834,,ADANIENSOL,,2026-05-26,2026-05-26,1480.00,CE,ADANIENSOL26MAY1480CE,37.00,37.00,23.45,24.15,23.50,36.20,1353.60,24.15,148500,-675,314,319867312.50,268,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65776,,ADANIENSOL,,2026-06-30,2026-06-30,1220.00,CE,ADANIENSOL26JUN1220CE,0.00,0.00,0.00,267.80,0.00,267.80,1353.60,195.55,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65820,,ADANIENSOL,,2026-07-28,2026-07-28,1280.00,CE,ADANIENSOL26JUL1280CE,0.00,0.00,0.00,251.70,0.00,251.70,1353.60,186.95,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76462,,ADANIENSOL,,2026-05-26,2026-05-26,960.00,PE,ADANIENSOL26MAY960PE,0.00,0.00,0.00,0.95,0.95,0.95,1353.60,0.15,3375,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76486,,ADANIENSOL,,2026-05-26,2026-05-26,1120.00,PE,ADANIENSOL26MAY1120PE,0.00,0.00,0.00,2.35,2.35,2.35,1353.60,3.95,64125,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,41244,,ADANIENSOL,,2026-05-26,2026-05-26,1380.00,PE,ADANIENSOL26MAY1380PE,55.35,76.05,55.35,72.50,71.40,58.65,1353.60,72.50,207225,18900,327,318929838.75,305,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,49383,,ADANIENSOL,,2026-06-30,2026-06-30,1600.00,PE,ADANIENSOL26JUN1600PE,0.00,0.00,0.00,440.00,0.00,440.00,1353.60,272.90,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65829,,ADANIENSOL,,2026-07-28,2026-07-28,1440.00,PE,ADANIENSOL26JUL1440PE,0.00,0.00,0.00,149.90,0.00,149.90,1353.60,180.25,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65833,,ADANIENSOL,,2026-07-28,2026-07-28,1520.00,PE,ADANIENSOL26JUL1520PE,0.00,0.00,0.00,195.50,0.00,195.50,1353.60,232.45,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76459,,ADANIENSOL,,2026-05-26,2026-05-26,940.00,CE,ADANIENSOL26MAY940CE,0.00,0.00,0.00,473.55,473.55,473.55,1353.60,416.40,1350,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65821,,ADANIENSOL,,2026-07-28,2026-07-28,1280.00,PE,ADANIENSOL26JUL1280PE,0.00,0.00,0.00,77.90,0.00,77.90,1353.60,95.55,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,41243,,ADANIENSOL,,2026-05-26,2026-05-26,1380.00,CE,ADANIENSOL26MAY1380CE,69.50,73.90,51.60,53.90,51.60,74.90,1353.60,53.90,280125,108000,552,537489303.75,494,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,41249,,ADANIENSOL,,2026-05-26,2026-05-26,1560.00,CE,ADANIENSOL26MAY1560CE,20.00,20.30,12.00,12.70,12.00,19.95,1353.60,12.70,265275,47925,329,350032455.00,274,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76483,,ADANIENSOL,,2026-05-26,2026-05-26,1100.00,CE,ADANIENSOL26MAY1100CE,0.00,0.00,0.00,295.35,295.35,295.35,1353.60,259.55,105975,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76463,,ADANIENSOL,,2026-05-26,2026-05-26,980.00,CE,ADANIENSOL26MAY980CE,0.00,0.00,0.00,413.60,413.60,413.60,1353.60,376.65,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65788,,ADANIENSOL,,2026-06-30,2026-06-30,1460.00,CE,ADANIENSOL26JUN1460CE,0.00,0.00,0.00,127.75,0.00,127.75,1353.60,77.50,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76488,,ADANIENSOL,,2026-05-26,2026-05-26,1140.00,PE,ADANIENSOL26MAY1140PE,0.00,0.00,0.00,3.55,3.55,3.55,1353.60,5.50,34425,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,41246,,ADANIENSOL,,2026-05-26,2026-05-26,1520.00,PE,ADANIENSOL26MAY1520PE,0.00,0.00,0.00,438.70,0.00,438.70,1353.60,179.35,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83454,,ADANIENSOL,,2026-06-30,2026-06-30,1440.00,PE,ADANIENSOL26JUN1440PE,0.00,0.00,0.00,487.50,0.00,487.50,1353.60,157.65,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65789,,ADANIENSOL,,2026-06-30,2026-06-30,1460.00,PE,ADANIENSOL26JUN1460PE,0.00,0.00,0.00,137.75,0.00,137.75,1353.60,170.55,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,41256,,ADANIENSOL,,2026-06-30,2026-06-30,1520.00,PE,ADANIENSOL26JUN1520PE,0.00,0.00,0.00,440.90,0.00,440.90,1353.60,211.95,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76456,,ADANIENSOL,,2026-05-26,2026-05-26,900.00,PE,ADANIENSOL26MAY900PE,0.00,0.00,0.00,0.30,0.30,0.30,1353.60,0.05,55350,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65834,,ADANIENSOL,,2026-07-28,2026-07-28,1560.00,CE,ADANIENSOL26JUL1560CE,0.00,0.00,0.00,118.30,0.00,118.30,1353.60,76.00,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65830,,ADANIENSOL,,2026-07-28,2026-07-28,1480.00,CE,ADANIENSOL26JUL1480CE,0.00,0.00,0.00,148.65,0.00,148.65,1353.60,99.80,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76610,,ADANIENSOL,,2026-05-26,2026-05-26,1240.00,CE,ADANIENSOL26MAY1240CE,167.00,170.35,151.45,151.45,151.45,171.00,1353.60,138.85,106650,8100,20,18972832.50,14,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76487,,ADANIENSOL,,2026-05-26,2026-05-26,1140.00,CE,ADANIENSOL26MAY1140CE,0.00,0.00,0.00,274.70,274.70,274.70,1353.60,222.40,24975,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65831,,ADANIENSOL,,2026-07-28,2026-07-28,1480.00,PE,ADANIENSOL26JUL1480PE,0.00,0.00,0.00,171.95,0.00,171.95,1353.60,205.60,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65795,,ADANIENSOL,,2026-06-30,2026-06-30,1580.00,PE,ADANIENSOL26JUN1580PE,0.00,0.00,0.00,211.90,0.00,211.90,1353.60,257.15,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65783,,ADANIENSOL,,2026-06-30,2026-06-30,1340.00,PE,ADANIENSOL26JUN1340PE,0.00,0.00,0.00,80.10,0.00,80.10,1353.60,100.80,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,49375,,ADANIENSOL,,2026-05-26,2026-05-26,1600.00,PE,ADANIENSOL26MAY1600PE,0.00,0.00,0.00,189.00,189.00,189.00,1353.60,249.55,5400,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76633,,ADANIENSOL,,2026-05-26,2026-05-26,1440.00,PE,ADANIENSOL26MAY1440PE,107.00,111.00,107.00,111.00,111.00,92.05,1353.60,111.00,279450,675,3,3136893.75,3,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76618,,ADANIENSOL,,2026-05-26,2026-05-26,1260.00,CE,ADANIENSOL26MAY1260CE,0.00,0.00,0.00,175.95,175.95,175.95,1353.60,124.35,13500,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,53847,,ADANIENSOL,,2026-05-26,2026-05-26,1500.00,CE,ADANIENSOL26MAY1500CE,29.00,32.70,19.10,20.70,19.75,30.85,1353.60,20.70,1370925,164700,1534,1579292268.75,1161,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83453,,ADANIENSOL,,2026-06-30,2026-06-30,1440.00,CE,ADANIENSOL26JUN1440CE,0.00,0.00,0.00,85.30,85.30,85.30,1353.60,84.40,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76589,,ADANIENSOL,,2026-05-26,2026-05-26,1200.00,PE,ADANIENSOL26MAY1200PE,9.90,12.90,9.00,12.25,12.05,10.55,1353.60,12.25,658800,-25650,570,465768731.25,390,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65819,,ADANIENSOL,,2026-07-28,2026-07-28,1240.00,PE,ADANIENSOL26JUL1240PE,0.00,0.00,0.00,64.10,0.00,64.10,1353.60,78.90,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STF,66076,,ADANIENSOL,,2026-05-26,2026-05-26,,,ADANIENSOL26MAYFUT,1389.90,1402.10,1355.00,1360.20,1362.00,1395.30,1353.60,1360.20,20937825,105300,4082,3793117275.00,3350,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STF,62342,,ADANIENSOL,,2026-06-30,2026-06-30,,,ADANIENSOL26JUNFUT,1410.00,1410.00,1365.50,1367.20,1367.10,1403.00,1353.60,1367.20,206550,2700,41,38344185.00,40,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76453,,ADANIENSOL,,2026-05-26,2026-05-26,880.00,CE,ADANIENSOL26MAY880CE,0.00,0.00,0.00,514.10,514.10,514.10,1353.60,476.20,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76475,,ADANIENSOL,,2026-05-26,2026-05-26,1060.00,CE,ADANIENSOL26MAY1060CE,0.00,0.00,0.00,120.30,120.30,120.30,1353.60,297.95,1350,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65780,,ADANIENSOL,,2026-06-30,2026-06-30,1300.00,CE,ADANIENSOL26JUN1300CE,0.00,0.00,0.00,213.20,0.00,213.20,1353.60,147.35,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65784,,ADANIENSOL,,2026-06-30,2026-06-30,1380.00,CE,ADANIENSOL26JUN1380CE,0.00,0.00,0.00,166.55,0.00,166.55,1353.60,108.15,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,49380,,ADANIENSOL,,2026-06-30,2026-06-30,1480.00,CE,ADANIENSOL26JUN1480CE,0.00,0.00,0.00,33.65,0.00,33.65,1353.60,71.05,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76468,,ADANIENSOL,,2026-05-26,2026-05-26,1000.00,PE,ADANIENSOL26MAY1000PE,1.25,1.25,1.25,1.25,1.25,1.25,1353.60,0.35,88425,-675,1,675843.75,1,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65777,,ADANIENSOL,,2026-06-30,2026-06-30,1220.00,PE,ADANIENSOL26JUN1220PE,0.00,0.00,0.00,40.20,0.00,40.20,1353.60,50.85,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65828,,ADANIENSOL,,2026-07-28,2026-07-28,1440.00,CE,ADANIENSOL26JUL1440CE,0.00,0.00,0.00,166.05,0.00,166.05,1353.60,113.90,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65824,,ADANIENSOL,,2026-07-28,2026-07-28,1360.00,CE,ADANIENSOL26JUL1360CE,0.00,0.00,0.00,205.60,0.00,205.60,1353.60,146.95,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83451,,ADANIENSOL,,2026-06-30,2026-06-30,1360.00,CE,ADANIENSOL26JUN1360CE,0.00,0.00,0.00,110.00,110.00,110.00,1353.60,117.15,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65827,,ADANIENSOL,,2026-07-28,2026-07-28,1400.00,PE,ADANIENSOL26JUL1400PE,0.00,0.00,0.00,129.45,0.00,129.45,1353.60,156.50,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,83452,,ADANIENSOL,,2026-06-30,2026-06-30,1360.00,PE,ADANIENSOL26JUN1360PE,0.00,0.00,0.00,413.55,0.00,413.55,1353.60,111.10,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76460,,ADANIENSOL,,2026-05-26,2026-05-26,940.00,PE,ADANIENSOL26MAY940PE,1.00,1.00,1.00,1.00,1.00,1.00,1353.60,1.00,6750,675,1,635175.00,1,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76590,,ADANIENSOL,,2026-05-26,2026-05-26,1220.00,CE,ADANIENSOL26MAY1220CE,0.00,0.00,0.00,56.10,0.00,56.10,1353.60,154.20,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,54751,,ADANIENSOL,,2026-05-26,2026-05-26,1540.00,PE,ADANIENSOL26MAY1540PE,0.00,0.00,0.00,143.60,143.60,143.60,1353.60,196.25,2700,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,53848,,ADANIENSOL,,2026-05-26,2026-05-26,1500.00,PE,ADANIENSOL26MAY1500PE,150.00,152.00,150.00,152.00,152.00,134.30,1353.60,162.95,87750,-1350,8,8912700.00,5,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65826,,ADANIENSOL,,2026-07-28,2026-07-28,1400.00,CE,ADANIENSOL26JUL1400CE,0.00,0.00,0.00,185.00,0.00,185.00,1353.60,129.60,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65815,,ADANIENSOL,,2026-07-28,2026-07-28,1160.00,PE,ADANIENSOL26JUL1160PE,0.00,0.00,0.00,41.30,0.00,41.30,1353.60,51.25,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65817,,ADANIENSOL,,2026-07-28,2026-07-28,1200.00,PE,ADANIENSOL26JUL1200PE,0.00,0.00,0.00,51.95,0.00,51.95,1353.60,64.10,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,49382,,ADANIENSOL,,2026-06-30,2026-06-30,1600.00,CE,ADANIENSOL26JUN1600CE,0.00,0.00,0.00,40.15,40.15,40.15,1353.60,41.10,10125,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65782,,ADANIENSOL,,2026-06-30,2026-06-30,1340.00,CE,ADANIENSOL26JUN1340CE,0.00,0.00,0.00,188.90,0.00,188.90,1353.60,126.65,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65774,,ADANIENSOL,,2026-06-30,2026-06-30,1180.00,CE,ADANIENSOL26JUN1180CE,0.00,0.00,0.00,297.80,0.00,297.80,1353.60,223.15,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76624,,ADANIENSOL,,2026-05-26,2026-05-26,1320.00,CE,ADANIENSOL26MAY1320CE,0.00,0.00,0.00,110.50,110.50,110.50,1353.60,86.20,84375,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,35364,,ADANIENSOL,,2026-06-30,2026-06-30,1320.00,CE,ADANIENSOL26JUN1320CE,0.00,0.00,0.00,18.80,0.00,18.80,1353.60,136.75,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,53853,,ADANIENSOL,,2026-06-30,2026-06-30,1560.00,CE,ADANIENSOL26JUN1560CE,0.00,0.00,0.00,38.20,38.20,38.20,1353.60,49.55,675,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76413,,ADANIENSOL,,2026-05-26,2026-05-26,780.00,PE,ADANIENSOL26MAY780PE,0.00,0.00,0.00,0.40,0.40,0.40,1353.60,0.00,4725,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,41242,,ADANIENSOL,,2026-05-26,2026-05-26,1340.00,PE,ADANIENSOL26MAY1340PE,39.45,54.45,38.95,52.30,52.90,41.85,1353.60,52.30,257850,15525,203,189921442.50,199,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,49371,,ADANIENSOL,,2026-05-26,2026-05-26,1460.00,PE,ADANIENSOL26MAY1460PE,0.00,0.00,0.00,105.85,105.00,105.85,1353.60,132.00,110025,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65779,,ADANIENSOL,,2026-06-30,2026-06-30,1260.00,PE,ADANIENSOL26JUN1260PE,0.00,0.00,0.00,59.00,59.00,59.00,1353.60,65.20,1350,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,35365,,ADANIENSOL,,2026-06-30,2026-06-30,1320.00,PE,ADANIENSOL26JUN1320PE,68.50,68.50,68.50,68.50,68.50,85.35,1353.60,91.05,675,-675,1,937237.50,1,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65787,,ADANIENSOL,,2026-06-30,2026-06-30,1420.00,PE,ADANIENSOL26JUN1420PE,0.00,0.00,0.00,116.60,0.00,116.60,1353.60,145.25,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65778,,ADANIENSOL,,2026-06-30,2026-06-30,1260.00,CE,ADANIENSOL26JUN1260CE,0.00,0.00,0.00,239.55,0.00,239.55,1353.60,170.35,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65791,,ADANIENSOL,,2026-06-30,2026-06-30,1500.00,PE,ADANIENSOL26JUN1500PE,0.00,0.00,0.00,160.75,0.00,160.75,1353.60,197.75,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,65768,,ADANIENSOL,,2026-06-30,2026-06-30,1140.00,CE,ADANIENSOL26JUN1140CE,0.00,0.00,0.00,329.55,0.00,329.55,1353.60,252.70,0,0,0,0.00,0,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76629,,ADANIENSOL,,2026-05-26,2026-05-26,1360.00,PE,ADANIENSOL26MAY1360PE,49.45,64.20,46.15,62.40,61.00,49.35,1353.60,62.40,187650,-8100,332,317160056.25,297,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76485,,ADANIENSOL,,2026-05-26,2026-05-26,1120.00,CE,ADANIENSOL26MAY1120CE,273.25,282.70,273.25,282.70,282.70,221.05,1353.60,240.80,9450,6075,9,8500342.50,4,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,76620,,ADANIENSOL,,2026-05-26,2026-05-26,1280.00,CE,ADANIENSOL26MAY1280CE,117.60,117.60,117.60,117.60,117.60,155.25,1353.60,110.65,20925,0,1,943380.00,1,F1,675,,,,,
2026-05-08,2026-05-08,FO,NSE,STO,41245,,ADANIENSOL,,2026-05-26,2026-05-26,1520.00,CE,ADANIENSOL26MAY1520CE,26.95,27.80,16.80,17.65,16.85,27.15,1353.60,17.65,95175,13500,177,184320832.50,154,F1,675,,,,,
